Posting Date;Plant;Material;Quantity
07/01/2025;loc09;10010101;124,200
07/01/2025;loc10;10010101;2.552,700
07/01/2025;loc10;10010101;-2,600
07/01/2025;loc11;10010101;354,900
07/01/2025;loc12;10010101;2.316,200
07/01/2025;loc13;10010101;215,200
07/01/2025;loc13;10010101;0,600
07/01/2025;loc13;10010101;255,000
07/01/2025;loc14;10010101;147,300
07/01/2025;loc15;10010101;249,400
07/01/2025;loc31;10010101;115,200
07/01/2025;loc16;10010101;549,400
07/01/2025;loc16;10010101;2,000
07/01/2025;loc17;10010101;470,000
07/01/2025;loc17;10010101;748,300
07/01/2025;loc17;10010101;90,000
07/01/2025;loc18;10010101;347,000
07/01/2025;loc18;10010101;360,300
07/01/2025;loc19;10010101;401,900
07/01/2025;loc19;10010101;-1,200
07/01/2025;loc19;10010101;511,600
07/01/2025;loc19;10010101;430,400
07/01/2025;loc32;10010101;1.513,200
07/01/2025;loc32;10010101;1.485,300
07/01/2025;loc32;10010101;1.123,400
07/01/2025;loc32;10010101;1.512,100
07/01/2025;loc32;10010101;860,400
07/01/2025;loc32;10010101;2.152,100
07/01/2025;loc32;10010101;154,600
07/01/2025;loc32;10010101;75,400
07/01/2025;loc32;10010101;100,000
07/01/2025;loc32;10010101;99,000
07/01/2025;loc32;10010101;117,800
07/01/2025;loc32;10010101;104,000
07/01/2025;loc20;10010101;80,000
07/01/2025;loc20;10010101;1.021,400
07/01/2025;loc20;10010101;70,000
07/01/2025;loc21;10010101;100,000
07/01/2025;loc21;10010101;200,000
07/01/2025;loc21;10010101;800,000
07/01/2025;loc21;10010101;1.044,500
07/01/2025;loc22;10010101;26,600
07/01/2025;loc22;10010101;309,500
07/01/2025;loc22;10010101;1.140,200
07/01/2025;loc23;10010101;267,400
07/01/2025;loc33;10010101;1.438,400
07/01/2025;loc33;10010101;1,400
07/01/2025;loc24;10010101;749,700
07/01/2025;loc25;10010101;61,200
07/01/2025;loc25;10010101;119,800
07/01/2025;loc25;10010101;30,000
07/01/2025;loc25;10010101;156,800
07/01/2025;loc25;10010101;2,000
07/01/2025;loc25;10010101;8,400
07/01/2025;loc26;10010101;25,400
07/01/2025;loc26;10010101;-4,000
07/01/2025;loc26;10010101;319,400
07/01/2025;loc27;10010101;-7.800,000
07/01/2025;loc27;10010101;7.800,000
07/01/2025;loc27;10010101;25.100,000
07/01/2025;loc28;10010101;791,800
08/01/2025;loc02;10010101;92,700
08/01/2025;loc02;10010101;800,800
08/01/2025;loc03;10010101;807,300
08/01/2025;loc29;10010101;93,400
08/01/2025;loc04;10010101;129,200
08/01/2025;loc05;10010101;657,000
08/01/2025;loc06;10010101;441,600
08/01/2025;loc06;10010101;2,800
08/01/2025;loc07;10010101;28,800
08/01/2025;loc07;10010101;352,400
08/01/2025;loc08;10010101;311,900
08/01/2025;loc08;10010101;341,100
08/01/2025;loc30;10010101;-0,200
08/01/2025;loc30;10010101;3.260,000
08/01/2025;loc09;10010101;960,500
08/01/2025;loc09;10010101;81,800
08/01/2025;loc09;10010101;-3,400
08/01/2025;loc10;10010101;2.405,800
08/01/2025;loc11;10010101;479,100
08/01/2025;loc12;10010101;-0,500
08/01/2025;loc12;10010101;716,700
08/01/2025;loc13;10010101;261,300
08/01/2025;loc13;10010101;20,000
08/01/2025;loc13;10010101;5,000
08/01/2025;loc13;10010101;274,700
08/01/2025;loc14;10010101;247,200
08/01/2025;loc15;10010101;291,000
08/01/2025;loc15;10010101;2,600
08/01/2025;loc15;10010101;-2,600
08/01/2025;loc31;10010101;317,800
08/01/2025;loc16;10010101;608,900
08/01/2025;loc17;10010101;60,000
08/01/2025;loc17;10010101;630,100
08/01/2025;loc18;10010101;297,600
08/01/2025;loc19;10010101;388,000
08/01/2025;loc19;10010101;275,900
08/01/2025;loc19;10010101;-0,600
08/01/2025;loc32;10010101;1.072,900
08/01/2025;loc32;10010101;713,500
08/01/2025;loc32;10010101;799,600
08/01/2025;loc32;10010101;988,400
08/01/2025;loc32;10010101;1.340,000
08/01/2025;loc32;10010101;1.379,400
08/01/2025;loc20;10010101;560,900
08/01/2025;loc20;10010101;602,500
08/01/2025;loc20;10010101;660,400
08/01/2025;loc20;10010101;344,600
08/01/2025;loc20;10010101;312,600
08/01/2025;loc20;10010101;0,800
08/01/2025;loc21;10010101;638,200
08/01/2025;loc21;10010101;31,200
08/01/2025;loc22;10010101;713,700
08/01/2025;loc23;10010101;559,500
08/01/2025;loc33;10010101;862,500
08/01/2025;loc24;10010101;240,000
08/01/2025;loc24;10010101;212,600
08/01/2025;loc25;10010101;12,000
08/01/2025;loc25;10010101;131,200
08/01/2025;loc25;10010101;40,400
08/01/2025;loc26;10010101;308,000
08/01/2025;loc26;10010101;-5,600
08/01/2025;loc27;10010101;38.820,000
08/01/2025;loc28;10010101;26,600
08/01/2025;loc28;10010101;164,800
09/01/2025;loc02;10010101;124,500
09/01/2025;loc02;10010101;0,400
09/01/2025;loc03;10010101;882,100
09/01/2025;loc03;10010101;1.302,300
09/01/2025;loc03;10010101;1.246,900
09/01/2025;loc29;10010101;352,900
09/01/2025;loc04;10010101;108,600
09/01/2025;loc05;10010101;711,400
09/01/2025;loc06;10010101;0,600
09/01/2025;loc06;10010101;865,700
09/01/2025;loc06;10010101;0,800
09/01/2025;loc07;10010101;0,600
09/01/2025;loc07;10010101;110,000
09/01/2025;loc07;10010101;28,800
09/01/2025;loc07;10010101;733,800
09/01/2025;loc08;10010101;455,800
09/01/2025;loc08;10010101;319,800
09/01/2025;loc30;10010101;3.470,200
09/01/2025;loc30;10010101;-1,200
09/01/2025;loc09;10010101;83,200
09/01/2025;loc09;10010101;2.156,400
09/01/2025;loc10;10010101;2.327,000
09/01/2025;loc11;10010101;466,400
09/01/2025;loc12;10010101;0,800
09/01/2025;loc12;10010101;796,400
09/01/2025;loc12;10010101;-3,500
09/01/2025;loc13;10010101;413,900
09/01/2025;loc13;10010101;191,400
09/01/2025;loc14;10010101;176,600
09/01/2025;loc14;10010101;20,000
09/01/2025;loc15;10010101;329,600
09/01/2025;loc31;10010101;246,400
09/01/2025;loc31;10010101;41,000
09/01/2025;loc16;10010101;289,300
09/01/2025;loc16;10010101;551,300
09/01/2025;loc17;10010101;784,500
09/01/2025;loc17;10010101;320,000
09/01/2025;loc18;10010101;344,200
09/01/2025;loc19;10010101;400,100
09/01/2025;loc19;10010101;581,100
09/01/2025;loc19;10010101;-5,000
09/01/2025;loc32;10010101;893,500
09/01/2025;loc32;10010101;-0,400
09/01/2025;loc32;10010101;1.149,100
09/01/2025;loc32;10010101;657,500
09/01/2025;loc32;10010101;14,400
09/01/2025;loc32;10010101;1.197,800
09/01/2025;loc32;10010101;776,400
09/01/2025;loc32;10010101;947,000
09/01/2025;loc20;10010101;265,100
09/01/2025;loc20;10010101;380,600
09/01/2025;loc20;10010101;329,700
09/01/2025;loc20;10010101;610,000
09/01/2025;loc21;10010101;1,000
09/01/2025;loc21;10010101;686,000
09/01/2025;loc21;10010101;300,000
09/01/2025;loc22;10010101;790,800
09/01/2025;loc23;10010101;547,500
09/01/2025;loc33;10010101;2.582,800
09/01/2025;loc33;10010101;1.300,000
09/01/2025;loc33;10010101;1.721,000
09/01/2025;loc24;10010101;1.690,000
09/01/2025;loc24;10010101;235,600
09/01/2025;loc24;10010101;322,000
09/01/2025;loc25;10010101;357,400
09/01/2025;loc25;10010101;65,400
09/01/2025;loc26;10010101;454,700
09/01/2025;loc26;10010101;-4,000
09/01/2025;loc27;10010101;15.670,000
09/01/2025;loc28;10010101;334,400
10/01/2025;loc02;10010101;1.290,200
10/01/2025;loc02;10010101;38,000
10/01/2025;loc02;10010101;90,000
10/01/2025;loc03;10010101;604,600
10/01/2025;loc03;10010101;567,400
10/01/2025;loc03;10010101;2,400
10/01/2025;loc03;10010101;6,800
10/01/2025;loc29;10010101;138,800
10/01/2025;loc04;10010101;178,200
10/01/2025;loc04;10010101;30,000
10/01/2025;loc05;10010101;-0,600
10/01/2025;loc05;10010101;2,000
10/01/2025;loc06;10010101;299,700
10/01/2025;loc06;10010101;5,000
10/01/2025;loc07;10010101;208,600
10/01/2025;loc08;10010101;357,100
10/01/2025;loc08;10010101;308,800
10/01/2025;loc30;10010101;-1,000
10/01/2025;loc30;10010101;1.292,400
10/01/2025;loc09;10010101;930,700
10/01/2025;loc09;10010101;160,000
10/01/2025;loc09;10010101;369,200
10/01/2025;loc10;10010101;1.895,600
10/01/2025;loc10;10010101;-1,400
10/01/2025;loc10;10010101;100,000
10/01/2025;loc11;10010101;257,600
10/01/2025;loc11;10010101;318,200
10/01/2025;loc12;10010101;935,500
10/01/2025;loc12;10010101;-2,000
10/01/2025;loc13;10010101;139,000
10/01/2025;loc13;10010101;-0,200
10/01/2025;loc14;10010101;132,900
10/01/2025;loc14;10010101;15,000
10/01/2025;loc15;10010101;157,400
10/01/2025;loc31;10010101;132,600
10/01/2025;loc31;10010101;99,000
10/01/2025;loc31;10010101;390,000
10/01/2025;loc16;10010101;268,900
10/01/2025;loc17;10010101;680,900
10/01/2025;loc17;10010101;5,000
10/01/2025;loc17;10010101;-0,800
10/01/2025;loc17;10010101;350,400
10/01/2025;loc18;10010101;637,300
10/01/2025;loc19;10010101;499,500
10/01/2025;loc19;10010101;-4,000
10/01/2025;loc32;10010101;545,500
10/01/2025;loc32;10010101;763,700
10/01/2025;loc32;10010101;727,000
10/01/2025;loc32;10010101;723,700
10/01/2025;loc32;10010101;758,400
10/01/2025;loc32;10010101;1.139,700
10/01/2025;loc32;10010101;15,600
10/01/2025;loc32;10010101;-0,600
10/01/2025;loc20;10010101;119,000
10/01/2025;loc20;10010101;251,800
10/01/2025;loc20;10010101;240,000
10/01/2025;loc20;10010101;905,200
10/01/2025;loc20;10010101;260,700
10/01/2025;loc21;10010101;536,200
10/01/2025;loc22;10010101;334,700
10/01/2025;loc23;10010101;5,000
10/01/2025;loc23;10010101;236,100
10/01/2025;loc33;10010101;1.400,000
10/01/2025;loc33;10010101;2,200
10/01/2025;loc33;10010101;-0,200
10/01/2025;loc33;10010101;1.542,300
10/01/2025;loc24;10010101;200,000
10/01/2025;loc24;10010101;48,400
10/01/2025;loc24;10010101;115,400
10/01/2025;loc25;10010101;3,200
10/01/2025;loc25;10010101;96,000
10/01/2025;loc26;10010101;2,000
10/01/2025;loc26;10010101;505,200
10/01/2025;loc27;10010101;14.290,000
10/01/2025;loc28;10010101;60,000
10/01/2025;loc28;10010101;574,800
10/01/2025;loc28;10010101;2,000
11/01/2025;loc05;10010101;349,300
11/01/2025;loc30;10010101;-0,200
11/01/2025;loc12;10010101;-3,000
11/01/2025;loc13;10010101;184,600
11/01/2025;loc31;10010101;161,100
11/01/2025;loc31;10010101;100,000
11/01/2025;loc19;10010101;175,600
11/01/2025;loc19;10010101;76,200
11/01/2025;loc19;10010101;-8,000
11/01/2025;loc32;10010101;348,000
11/01/2025;loc32;10010101;721,200
11/01/2025;loc32;10010101;437,800
11/01/2025;loc27;10010101;25.930,000
11/01/2025;loc27;10010101;300,000
12/01/2025;loc27;10010101;42.340,000
13/01/2025;loc02;10010101;23,400
13/01/2025;loc02;10010101;122,400
13/01/2025;loc03;10010101;1.456,000
13/01/2025;loc03;10010101;1.286,700
13/01/2025;loc29;10010101;152,200
13/01/2025;loc04;10010101;106,900
13/01/2025;loc05;10010101;6,000
13/01/2025;loc05;10010101;821,500
13/01/2025;loc06;10010101;881,800
13/01/2025;loc07;10010101;26,800
13/01/2025;loc07;10010101;27,800
13/01/2025;loc08;10010101;317,600
13/01/2025;loc08;10010101;245,300
13/01/2025;loc30;10010101;3.928,600
13/01/2025;loc09;10010101;29,400
13/01/2025;loc09;10010101;20,000
13/01/2025;loc09;10010101;684,400
13/01/2025;loc10;10010101;1.771,600
13/01/2025;loc11;10010101;134,800
13/01/2025;loc12;10010101;1.803,700
13/01/2025;loc13;10010101;10,000
13/01/2025;loc13;10010101;206,000
13/01/2025;loc13;10010101;200,800
13/01/2025;loc14;10010101;76,600
13/01/2025;loc15;10010101;139,100
13/01/2025;loc16;10010101;200,000
13/01/2025;loc16;10010101;709,200
13/01/2025;loc17;10010101;720,000
13/01/2025;loc17;10010101;574,100
13/01/2025;loc18;10010101;314,500
13/01/2025;loc19;10010101;605,000
13/01/2025;loc19;10010101;503,500
13/01/2025;loc32;10010101;1.317,800
13/01/2025;loc32;10010101;1.153,600
13/01/2025;loc32;10010101;1.355,700
13/01/2025;loc32;10010101;1.021,600
13/01/2025;loc32;10010101;955,400
13/01/2025;loc32;10010101;958,400
13/01/2025;loc20;10010101;662,600
13/01/2025;loc20;10010101;689,600
13/01/2025;loc20;10010101;547,200
13/01/2025;loc21;10010101;1.053,500
13/01/2025;loc22;10010101;9,400
13/01/2025;loc22;10010101;493,600
13/01/2025;loc22;10010101;0,200
13/01/2025;loc23;10010101;143,300
13/01/2025;loc23;10010101;26,000
13/01/2025;loc33;10010101;1.034,700
13/01/2025;loc24;10010101;295,300
13/01/2025;loc24;10010101;340,000
13/01/2025;loc25;10010101;63,200
13/01/2025;loc26;10010101;921,400
13/01/2025;loc27;10010101;-960,000
13/01/2025;loc28;10010101;252,800
14/01/2025;loc02;10010101;315,700
14/01/2025;loc02;10010101;51,600
14/01/2025;loc03;10010101;970,000
14/01/2025;loc03;10010101;930,600
14/01/2025;loc29;10010101;151,500
14/01/2025;loc29;10010101;3,200
14/01/2025;loc04;10010101;261,300
14/01/2025;loc05;10010101;-0,600
14/01/2025;loc05;10010101;810,700
14/01/2025;loc06;10010101;725,700
14/01/2025;loc06;10010101;-1,200
14/01/2025;loc07;10010101;70,000
14/01/2025;loc08;10010101;224,400
14/01/2025;loc08;10010101;243,600
14/01/2025;loc30;10010101;-0,200
14/01/2025;loc30;10010101;-0,400
14/01/2025;loc30;10010101;3.177,500
14/01/2025;loc09;10010101;2.075,900
14/01/2025;loc09;10010101;182,000
14/01/2025;loc10;10010101;5.109,100
14/01/2025;loc11;10010101;315,400
14/01/2025;loc12;10010101;789,600
14/01/2025;loc12;10010101;-0,600
14/01/2025;loc12;10010101;570,000
14/01/2025;loc13;10010101;218,900
14/01/2025;loc13;10010101;256,200
14/01/2025;loc14;10010101;176,900
14/01/2025;loc15;10010101;6,000
14/01/2025;loc15;10010101;0,400
14/01/2025;loc15;10010101;386,200
14/01/2025;loc31;10010101;140,000
14/01/2025;loc16;10010101;200,000
14/01/2025;loc16;10010101;495,400
14/01/2025;loc17;10010101;725,400
14/01/2025;loc17;10010101;357,000
14/01/2025;loc18;10010101;315,100
14/01/2025;loc19;10010101;10,200
14/01/2025;loc19;10010101;-0,600
14/01/2025;loc19;10010101;4,000
14/01/2025;loc19;10010101;462,200
14/01/2025;loc19;10010101;546,400
14/01/2025;loc19;10010101;399,800
14/01/2025;loc32;10010101;791,300
14/01/2025;loc32;10010101;601,900
14/01/2025;loc32;10010101;-7,000
14/01/2025;loc32;10010101;813,600
14/01/2025;loc32;10010101;632,700
14/01/2025;loc32;10010101;967,200
14/01/2025;loc32;10010101;931,900
14/01/2025;loc20;10010101;672,200
14/01/2025;loc20;10010101;1.370,800
14/01/2025;loc20;10010101;566,800
14/01/2025;loc20;10010101;80,000
14/01/2025;loc20;10010101;38,700
14/01/2025;loc21;10010101;780,000
14/01/2025;loc21;10010101;798,200
14/01/2025;loc22;10010101;416,700
14/01/2025;loc22;10010101;5,000
14/01/2025;loc23;10010101;254,800
14/01/2025;loc33;10010101;934,700
14/01/2025;loc33;10010101;-0,800
14/01/2025;loc24;10010101;343,300
14/01/2025;loc25;10010101;65,000
14/01/2025;loc25;10010101;72,300
14/01/2025;loc26;10010101;366,400
14/01/2025;loc26;10010101;-5,600
14/01/2025;loc26;10010101;10,000
14/01/2025;loc27;10010101;13.000,000
14/01/2025;loc27;10010101;20.650,000
14/01/2025;loc28;10010101;60,000
14/01/2025;loc28;10010101;21,400
14/01/2025;loc28;10010101;150,000
14/01/2025;loc28;10010101;755,600
15/01/2025;loc02;10010101;148,200
15/01/2025;loc02;10010101;1.410,200
15/01/2025;loc03;10010101;1.032,900
15/01/2025;loc03;10010101;949,700
15/01/2025;loc29;10010101;139,900
15/01/2025;loc04;10010101;190,400
15/01/2025;loc05;10010101;693,200
15/01/2025;loc06;10010101;442,200
15/01/2025;loc07;10010101;18,400
15/01/2025;loc07;10010101;89,200
15/01/2025;loc08;10010101;247,600
15/01/2025;loc08;10010101;360,000
15/01/2025;loc30;10010101;2.852,400
15/01/2025;loc30;10010101;-0,200
15/01/2025;loc09;10010101;220,800
15/01/2025;loc09;10010101;1.312,400
15/01/2025;loc10;10010101;4.551,100
15/01/2025;loc11;10010101;378,800
15/01/2025;loc12;10010101;863,000
15/01/2025;loc12;10010101;-0,200
15/01/2025;loc12;10010101;470,000
15/01/2025;loc13;10010101;209,700
15/01/2025;loc13;10010101;416,000
15/01/2025;loc14;10010101;218,800
15/01/2025;loc15;10010101;364,900
15/01/2025;loc31;10010101;60,000
15/01/2025;loc31;10010101;264,300
15/01/2025;loc16;10010101;420,000
15/01/2025;loc16;10010101;593,900
15/01/2025;loc17;10010101;861,600
15/01/2025;loc17;10010101;782,100
15/01/2025;loc18;10010101;3,000
15/01/2025;loc18;10010101;395,400
15/01/2025;loc19;10010101;430,400
15/01/2025;loc19;10010101;400,000
15/01/2025;loc32;10010101;1.408,600
15/01/2025;loc32;10010101;800,000
15/01/2025;loc32;10010101;746,200
15/01/2025;loc32;10010101;686,100
15/01/2025;loc32;10010101;561,000
15/01/2025;loc32;10010101;1.241,900
15/01/2025;loc20;10010101;460,000
15/01/2025;loc20;10010101;368,000
15/01/2025;loc20;10010101;624,000
15/01/2025;loc20;10010101;871,400
15/01/2025;loc21;10010101;200,000
15/01/2025;loc21;10010101;750,500
15/01/2025;loc22;10010101;10,000
15/01/2025;loc22;10010101;356,500
15/01/2025;loc23;10010101;243,500
15/01/2025;loc23;10010101;4,600
15/01/2025;loc24;10010101;285,900
15/01/2025;loc24;10010101;250,000
15/01/2025;loc25;10010101;14,200
15/01/2025;loc25;10010101;3,000
15/01/2025;loc26;10010101;264,500
15/01/2025;loc27;10010101;27.620,000
15/01/2025;loc28;10010101;21,600
16/01/2025;loc02;10010101;121,900
16/01/2025;loc02;10010101;1,200
16/01/2025;loc03;10010101;1.153,000
16/01/2025;loc03;10010101;1.384,300
16/01/2025;loc29;10010101;383,900
16/01/2025;loc05;10010101;485,400
16/01/2025;loc05;10010101;20,700
16/01/2025;loc06;10010101;805,800
16/01/2025;loc07;10010101;120,400
16/01/2025;loc07;10010101;505,000
16/01/2025;loc08;10010101;298,000
16/01/2025;loc08;10010101;370,200
16/01/2025;loc30;10010101;3.084,600
16/01/2025;loc30;10010101;-0,400
16/01/2025;loc09;10010101;850,100
16/01/2025;loc09;10010101;27,400
16/01/2025;loc10;10010101;2.790,600
16/01/2025;loc11;10010101;498,200
16/01/2025;loc12;10010101;768,200
16/01/2025;loc12;10010101;-1,000
16/01/2025;loc13;10010101;242,600
16/01/2025;loc13;10010101;287,400
16/01/2025;loc14;10010101;95,700
16/01/2025;loc15;10010101;403,500
16/01/2025;loc31;10010101;357,800
16/01/2025;loc16;10010101;628,300
16/01/2025;loc17;10010101;1.688,400
16/01/2025;loc17;10010101;1.050,000
16/01/2025;loc18;10010101;321,700
16/01/2025;loc19;10010101;971,900
16/01/2025;loc19;10010101;-4,200
16/01/2025;loc32;10010101;1.084,000
16/01/2025;loc32;10010101;1.029,900
16/01/2025;loc32;10010101;820,100
16/01/2025;loc32;10010101;1.328,800
16/01/2025;loc32;10010101;714,800
16/01/2025;loc32;10010101;986,700
16/01/2025;loc20;10010101;1.077,500
16/01/2025;loc20;10010101;374,100
16/01/2025;loc20;10010101;120,000
16/01/2025;loc20;10010101;420,600
16/01/2025;loc21;10010101;1.102,000
16/01/2025;loc22;10010101;516,400
16/01/2025;loc22;10010101;121,200
16/01/2025;loc22;10010101;400,000
16/01/2025;loc23;10010101;269,400
16/01/2025;loc33;10010101;1.160,500
16/01/2025;loc33;10010101;1.979,900
16/01/2025;loc33;10010101;2.412,000
16/01/2025;loc24;10010101;1.690,000
16/01/2025;loc24;10010101;192,200
16/01/2025;loc25;10010101;72,600
16/01/2025;loc25;10010101;285,000
16/01/2025;loc25;10010101;250,000
16/01/2025;loc25;10010101;384,200
16/01/2025;loc26;10010101;374,300
16/01/2025;loc26;10010101;-9,800
16/01/2025;loc26;10010101;30,000
16/01/2025;loc27;10010101;7.290,000
16/01/2025;loc28;10010101;8,200
16/01/2025;loc28;10010101;544,200
17/01/2025;loc02;10010101;1.600,000
17/01/2025;loc02;10010101;8,000
17/01/2025;loc02;10010101;10,000
17/01/2025;loc02;10010101;54,800
17/01/2025;loc02;10010101;80,400
17/01/2025;loc03;10010101;869,800
17/01/2025;loc03;10010101;972,200
17/01/2025;loc29;10010101;174,900
17/01/2025;loc04;10010101;-292,800
17/01/2025;loc04;10010101;128,000
17/01/2025;loc04;10010101;128,000
17/01/2025;loc04;10010101;164,800
17/01/2025;loc05;10010101;1,200
17/01/2025;loc05;10010101;334,900
17/01/2025;loc06;10010101;348,300
17/01/2025;loc07;10010101;143,200
17/01/2025;loc08;10010101;344,700
17/01/2025;loc08;10010101;438,400
17/01/2025;loc30;10010101;-0,200
17/01/2025;loc30;10010101;1.374,600
17/01/2025;loc09;10010101;162,000
17/01/2025;loc09;10010101;813,000
17/01/2025;loc10;10010101;2.975,000
17/01/2025;loc11;10010101;396,000
17/01/2025;loc11;10010101;390,400
17/01/2025;loc12;10010101;1.345,000
17/01/2025;loc12;10010101;3,600
17/01/2025;loc12;10010101;-3,400
17/01/2025;loc13;10010101;172,600
17/01/2025;loc13;10010101;407,000
17/01/2025;loc14;10010101;22,400
17/01/2025;loc14;10010101;209,100
17/01/2025;loc15;10010101;250,600
17/01/2025;loc31;10010101;190,000
17/01/2025;loc31;10010101;103,600
17/01/2025;loc31;10010101;230,000
17/01/2025;loc16;10010101;637,200
17/01/2025;loc16;10010101;4,000
17/01/2025;loc16;10010101;1.050,000
17/01/2025;loc17;10010101;450,000
17/01/2025;loc17;10010101;1.047,200
17/01/2025;loc18;10010101;341,600
17/01/2025;loc19;10010101;386,200
17/01/2025;loc19;10010101;638,900
17/01/2025;loc19;10010101;429,200
17/01/2025;loc20;10010101;838,000
17/01/2025;loc20;10010101;57,000
17/01/2025;loc20;10010101;63,000
17/01/2025;loc20;10010101;48,000
17/01/2025;loc20;10010101;-63,000
17/01/2025;loc20;10010101;1.096,200
17/01/2025;loc20;10010101;1.296,000
17/01/2025;loc21;10010101;620,800
17/01/2025;loc22;10010101;578,600
17/01/2025;loc23;10010101;166,300
17/01/2025;loc33;10010101;2.039,500
17/01/2025;loc24;10010101;602,000
17/01/2025;loc24;10010101;187,600
17/01/2025;loc25;10010101;201,300
17/01/2025;loc25;10010101;3,000
17/01/2025;loc26;10010101;208,400
17/01/2025;loc26;10010101;-16,800
17/01/2025;loc26;10010101;-7,000
17/01/2025;loc26;10010101;1,200
17/01/2025;loc26;10010101;5,000
17/01/2025;loc27;10010101;25.190,000
17/01/2025;loc28;10010101;565,200
18/01/2025;loc30;10010101;-0,200
18/01/2025;loc12;10010101;-2,400
18/01/2025;loc12;10010101;570,000
18/01/2025;loc31;10010101;180,000
18/01/2025;loc31;10010101;147,800
18/01/2025;loc19;10010101;2,400
18/01/2025;loc19;10010101;2,400
18/01/2025;loc32;10010101;1.904,300
18/01/2025;loc32;10010101;1.700,800
18/01/2025;loc32;10010101;1.668,300
18/01/2025;loc32;10010101;1.424,600
18/01/2025;loc32;10010101;2.614,200
18/01/2025;loc27;10010101;53.830,000
19/01/2025;loc27;10010101;400,000
19/01/2025;loc27;10010101;250,000
19/01/2025;loc27;10010101;20.790,000
19/01/2025;loc27;10010101;3.280,000
20/01/2025;loc02;10010101;0,800
20/01/2025;loc02;10010101;153,000
20/01/2025;loc03;10010101;1.191,700
20/01/2025;loc03;10010101;1.095,700
20/01/2025;loc29;10010101;157,900
20/01/2025;loc04;10010101;164,800
20/01/2025;loc04;10010101;167,400
20/01/2025;loc05;10010101;781,100
20/01/2025;loc06;10010101;843,400
20/01/2025;loc07;10010101;304,800
20/01/2025;loc07;10010101;44,200
20/01/2025;loc08;10010101;290,800
20/01/2025;loc08;10010101;308,400
20/01/2025;loc30;10010101;4.291,100
20/01/2025;loc09;10010101;1.142,600
20/01/2025;loc09;10010101;14,000
20/01/2025;loc10;10010101;2.910,100
20/01/2025;loc11;10010101;174,800
20/01/2025;loc12;10010101;1.146,900
20/01/2025;loc13;10010101;275,200
20/01/2025;loc13;10010101;256,600
20/01/2025;loc14;10010101;118,800
20/01/2025;loc14;10010101;15,000
20/01/2025;loc15;10010101;129,200
20/01/2025;loc15;10010101;92,000
20/01/2025;loc16;10010101;727,700
20/01/2025;loc17;10010101;170,000
20/01/2025;loc17;10010101;693,600
20/01/2025;loc17;10010101;213,000
20/01/2025;loc18;10010101;1.007,100
20/01/2025;loc19;10010101;-2,000
20/01/2025;loc19;10010101;513,200
20/01/2025;loc19;10010101;408,600
20/01/2025;loc19;10010101;10,000
20/01/2025;loc32;10010101;1.291,400
20/01/2025;loc32;10010101;1.249,400
20/01/2025;loc32;10010101;1.448,300
20/01/2025;loc32;10010101;1.427,000
20/01/2025;loc32;10010101;1.186,600
20/01/2025;loc20;10010101;260,000
20/01/2025;loc20;10010101;659,800
20/01/2025;loc20;10010101;1.001,000
20/01/2025;loc20;10010101;683,400
20/01/2025;loc21;10010101;861,200
20/01/2025;loc22;10010101;12,000
20/01/2025;loc22;10010101;369,200
20/01/2025;loc23;10010101;284,400
20/01/2025;loc33;10010101;1.132,500
20/01/2025;loc24;10010101;312,700
20/01/2025;loc24;10010101;400,000
20/01/2025;loc25;10010101;43,200
20/01/2025;loc25;10010101;80,000
20/01/2025;loc25;10010101;9,400
20/01/2025;loc26;10010101;-0,400
20/01/2025;loc26;10010101;515,700
20/01/2025;loc27;10010101;17.970,000
20/01/2025;loc28;10010101;12,800
20/01/2025;loc28;10010101;291,000
20/01/2025;loc28;10010101;30,000
21/01/2025;loc02;10010101;200,500
21/01/2025;loc02;10010101;1.541,200
21/01/2025;loc03;10010101;1.182,800
21/01/2025;loc03;10010101;1.349,400
21/01/2025;loc29;10010101;151,500
21/01/2025;loc04;10010101;4,000
21/01/2025;loc04;10010101;182,800
21/01/2025;loc05;10010101;905,300
21/01/2025;loc06;10010101;6,600
21/01/2025;loc06;10010101;293,500
21/01/2025;loc07;10010101;72,800
21/01/2025;loc08;10010101;310,900
21/01/2025;loc30;10010101;3.256,500
21/01/2025;loc30;10010101;-0,400
21/01/2025;loc09;10010101;1.073,100
21/01/2025;loc09;10010101;95,000
21/01/2025;loc10;10010101;2.898,000
21/01/2025;loc11;10010101;402,400
21/01/2025;loc12;10010101;1.358,100
21/01/2025;loc12;10010101;-5,200
21/01/2025;loc13;10010101;211,200
21/01/2025;loc13;10010101;321,600
21/01/2025;loc14;10010101;282,500
21/01/2025;loc15;10010101;178,300
21/01/2025;loc31;10010101;98,100
21/01/2025;loc16;10010101;564,700
21/01/2025;loc17;10010101;1.850,900
21/01/2025;loc17;10010101;1.140,000
21/01/2025;loc18;10010101;514,200
21/01/2025;loc19;10010101;539,000
21/01/2025;loc19;10010101;-0,600
21/01/2025;loc19;10010101;433,300
21/01/2025;loc32;10010101;925,700
21/01/2025;loc32;10010101;1.081,900
21/01/2025;loc32;10010101;1.122,700
21/01/2025;loc32;10010101;1.366,200
21/01/2025;loc32;10010101;1.234,600
21/01/2025;loc32;10010101;1.751,800
21/01/2025;loc32;10010101;945,500
21/01/2025;loc20;10010101;702,100
21/01/2025;loc20;10010101;465,600
21/01/2025;loc20;10010101;716,800
21/01/2025;loc21;10010101;260,000
